,longitude,latitude,2002,2006,2010,2014,2018,2022
28,-109.0,38.1956000000001,0.0,1.5517270191661154,8.915250528192132,6.337031108332511,-1.4216388611796944,-4.253261225254889
29,-109.0,38.2383000000001,0.0,2.8227358740106183,6.715319348078211,5.339032280635756,0.649592910037164,-3.549657933566124
30,-109.0,38.281000000000105,0.0,-0.23225161274457662,10.954187398050763,4.934925093218013,-5.331947135163361,-7.38578149630527
31,-109.0,38.32370000000011,0.0,1.7215026204047348,9.493248154240476,2.658402799450883,-7.635084205499609,-8.258730554509512
32,-109.0,38.36640000000011,0.0,2.726408465789845,20.614738014652346,8.315592150457121,-7.69344486736513,-2.667497296564349
33,-109.0,38.40910000000012,0.0,1.6600152270508204,15.077610643450441,3.301420304915297,-11.86824881273175,-2.3857197073395753
34,-109.0,38.45180000000012,0.0,9.519792862185525,27.95819381505102,5.197411755342998,-15.459131976346455,0.46691630246213833
35,-109.0,38.49450000000012,0.0,5.067227383157785,20.485650796226423,3.0930685211708067,-10.998066512893175,0.3272074799978242
36,-109.0,38.53720000000013,0.0,1.5786186596846363,11.44785577893218,4.8482293527981,-5.625613268051509,-2.3534460622409625
37,-109.0,38.57990000000013,0.0,-0.6187480986326648,20.41681672052161,12.906418474291996,-4.929591504956065,-5.955195753002926
38,-109.0,38.62260000000013,0.0,0.3269853668697351,15.252069989064196,10.179256300192932,-5.4578095872582395,-6.717220445412551
39,-109.0,38.66530000000014,0.0,2.767393906521775,14.12283277535677,11.246441697639668,-0.3888515861304853,-2.6633483414228323
40,-109.0,38.70800000000014,0.0,3.55709130152821,14.017272191721823,8.360623398612141,0.9375319048082531,1.9178322819634275
41,-109.0,38.750700000000144,0.0,3.6754593771864137,11.348963000241397,10.819150006377782,1.223958309143022,1.9411960701475408
42,-109.0,38.79340000000015,0.0,5.174927044249898,8.14497449030236,13.022089542371063,10.1620847592078,0.934760939054712
43,-109.0,38.83610000000015,0.0,12.718183281800194,16.637089816255852,19.10098665790555,14.431221185493428,3.8733865602493154
44,-109.0,38.87880000000016,0.0,5.186407125077778,8.927411325451146,26.379703511283793,18.081638325736918,-9.9784736737748
45,-109.0,38.92150000000016,0.0,8.212686734556542,13.226638553676366,25.153307859242716,9.770560308767642,-1.7690867369568366
46,-109.0,38.96420000000016,0.0,9.877477468187351,15.28474127085613,20.086097151071286,6.25263764687233,13.638175437570013
47,-109.0,39.006900000000165,0.0,3.3201543371600053,9.080007621588152,11.253971820047013,4.825917936471811,9.10244745494147
48,-109.0,39.04960000000017,0.0,5.8387747042077365,11.85675262057957,10.874301164729673,6.032597666223694,9.214401700088231
49,-109.0,39.09230000000017,0.0,5.986288183451698,14.811104218362289,9.545517439891,4.155976232783161,7.384453561214528
50,-109.0,39.135000000000176,0.0,7.2626650918071505,14.53575110061206,10.086140429636025,5.0204444069087515,9.38804620615118
51,-109.0,39.17770000000018,0.0,7.37926994861418,17.610195514612563,12.895634821984423,7.5204428481596395,10.811074525510065
52,-109.0,39.22040000000018,0.0,12.506645623481724,22.273282891581175,16.50726133989634,8.705698839896343,13.381703304182054
53,-109.0,39.263100000000186,0.0,15.090580703265722,25.9015095152322,23.214716335705617,8.617561330174638,18.82051348725429
54,-109.0,39.30580000000019,0.0,11.816358644703364,26.159167001473158,17.49189176079239,0.5577860265690902,10.176262968316664
55,-109.0,39.34850000000019,0.0,12.557575432479553,24.973860801931075,16.79264059205442,4.045814420179418,14.053949534576738
56,-109.0,39.3912000000002,0.0,8.267097501408983,24.354980274281424,11.639303153032834,-0.7671251757715183,9.277240483195868
57,-109.0,39.4339000000002,0.0,11.935862880864967,29.29986291184533,18.162864933688446,4.895374718424257,12.011717520527974
58,-109.0,39.47660000000021,0.0,16.95642310999203,33.52513357489407,23.11346293586996,12.193639953275024,15.124942695891065
59,-109.0,39.51930000000021,0.0,18.67690208250511,35.57859086878079,30.66443688113924,17.87510353763338,10.572067801549395
60,-109.0,39.56200000000021,0.0,15.25820897319116,23.059239433567825,29.588290552418187,15.037059468510705,4.752268468264646
61,-109.0,39.60470000000021,0.0,7.393887814975102,18.392438031373473,29.889128727792638,8.378247031364054,1.7124429199009228
62,-109.0,39.64740000000022,0.0,6.274198049676215,26.41991821744776,28.61928042485019,2.1179872424771418,1.9672418506314386
63,-109.0,39.69010000000022,0.0,2.3136663975608087,22.92634990555169,23.583283588982937,1.8932277418149681,3.289399311639187
64,-109.0,39.73280000000023,0.0,0.4384627693412426,20.74582303972649,18.580377226403584,3.847069059386783,5.4291126189981185
65,-109.0,39.77550000000023,0.0,-0.3676564999847187,12.96697272013941,18.544460408801854,4.338956663341804,6.927769466005245
66,-109.0,39.81820000000023,0.0,0.046235065295917366,11.17851539957681,20.00652083043267,4.832420751318743,8.798236943301866
67,-109.0,39.86090000000024,0.0,-0.3469757983238395,12.118544763918315,17.004684799776875,1.809261673556172,9.236938828097188
68,-109.0,39.90360000000024,0.0,0.4854668933233981,12.647663230528309,15.992020956745222,3.4932340304756906,10.210198752155378
69,-109.0,39.94630000000024,0.0,0.979015378264009,9.673819795644548,15.572591072119529,5.641560798682029,9.521828895605857
70,-109.0,39.989000000000246,0.0,2.990571507802457,14.195991630322439,18.873575240800164,8.402065488769999,14.552927401473013
71,-109.0,40.03170000000025,0.0,4.093168489459508,20.823844243673065,16.223894049232662,6.250600651747909,15.65471293261681
72,-109.0,40.07440000000025,0.0,2.6082844457563112,14.30467106962329,11.676589181960026,5.508893357724219,14.46699925292073
73,-109.0,40.117100000000256,0.0,2.8022459799580517,16.434528664646933,15.815433226062517,5.37437349823994,15.446576119207677
74,-109.0,40.15980000000026,0.0,1.9323644824798336,13.562794549720977,18.567092954823302,2.374097516158706,18.448486103115222
75,-109.0,40.20250000000026,0.0,1.9609120521172656,13.73461241550715,12.585546694924076,1.4524821787950515,17.52966211831118
76,-109.0,40.24520000000027,0.0,3.362662493005608,13.089917526943637,15.293935373176481,2.700812847723995,16.38743791842535
77,-109.0,40.28790000000027,0.0,4.721339955243231,16.24836088100193,10.571252708318582,6.946228938034608,18.230224405833795
78,-109.0,40.330600000000274,0.0,9.495425027613152,23.099819923585713,15.833752446822132,10.561545869787253,16.70190288286865
79,-109.0,40.37330000000028,0.0,16.11145033045929,31.853222397423437,40.071239899535556,27.391862709114974,48.61415388902151
80,-109.0,40.41600000000028,0.0,20.131405467170595,28.37962556034104,26.24203179248704,21.333122218018957,31.394707989295554
81,-109.0,40.458700000000285,0.0,10.0866234484306,21.23647961023454,27.899851526261997,21.906015021071696,29.156798974358892
82,-109.0,40.50140000000029,0.0,8.61892571480584,19.050756050107523,15.64791304093501,14.20432916880857,17.581892925992477
83,-109.0,40.54410000000029,0.0,6.353352058701859,11.845476517081451,3.420604207059327,6.4446187667184205,5.175069761036596
84,-109.0,40.586800000000295,0.0,7.921381889071753,15.864791230565189,12.76821425063575,14.492661575963268,19.920489769194717
85,-109.0,40.6295000000003,0.0,13.478542527548214,28.07354080578513,30.62179759431072,22.679121441744172,39.95143756579361
86,-109.0,40.6722000000003,0.0,9.316544360191898,20.37092662425985,25.303329837115314,19.67562009612432,35.66555534387207
87,-109.0,40.71490000000031,0.0,12.806982255765334,24.912468188933673,10.51385085674768,11.94915359112268,22.770693219000975
88,-109.0,40.75760000000031,0.0,10.906004033044965,19.318441423274578,18.311321076970742,19.0200907104786,25.561745447062364
89,-109.0,40.80030000000031,0.0,10.43053592445139,8.933252994408193,7.733731665396007,5.900640027788711,12.214263284226462
90,-109.0,40.84300000000032,0.0,7.251086340449653,12.420569983577735,9.70746716508416,15.607168451848857,20.567161303156055
91,-109.0,40.88570000000032,0.0,7.104811201736112,15.132805158530317,14.371544511675452,9.243502519487947,15.860729081987941
92,-109.0,40.92840000000032,0.0,19.75828308757687,37.40196107695064,29.809781228741443,22.543793317001573,32.901696874856285
93,-109.0,40.97110000000033,0.0,17.128878016234864,31.98467326439082,24.864429123062976,12.577450518851322,18.632462836615915
94,-108.9573,37.0,0.0,1.465448381255701,9.389628735440297,8.168798128989565,2.615635019233469,0.013643784477370247
95,-108.9573,37.0427,0.0,1.3777127291946165,7.905984469650772,5.9738808283172276,0.9764551111041158,-0.5716942229122814
96,-108.9573,37.08540000000001,0.0,1.5429629173164656,9.41223733296675,7.894632963814519,1.1465432571259235,0.6834984380469784
97,-108.9573,37.12810000000001,0.0,3.7131663418548655,12.823082655049866,21.250946810706928,8.355370865939484,5.036163622722427
98,-108.9573,37.170800000000014,0.0,36.182189691979254,46.62805733455321,16.71413334997657,17.468373060342415,1.8442781670497368
99,-108.9573,37.21350000000002,0.0,22.843007915567284,59.13984168865436,22.978782053924803,28.05671174142479,5.0995828351748
100,-108.9573,37.25620000000002,0.0,1.0822971712775882,9.639992894888763,7.322933999988393,0.176654498240147,2.9285529903730136
101,-108.9573,37.298900000000025,0.0,1.2318811868929274,8.814295707944602,3.233063214838104,-0.3518681298588717,0.7323973767699172
102,-108.9573,37.34160000000003,0.0,-0.4250050869874826,9.169689185064605,2.801205384643829,-2.7632409350425817,-1.7200544150077377
103,-108.9573,37.38430000000003,0.0,1.9307762021537513,9.51582258236487,5.859496932800447,2.1789052082634086,2.045598398849826
104,-108.9573,37.42700000000004,0.0,0.760051749067749,10.428929589136075,5.774692638622447,0.7208526399991015,-0.2704744525119125
105,-108.9573,37.46970000000004,0.0,1.3923559050176095,8.346015377105196,6.548901587911928,1.9817823608654663,1.1563969211530747
106,-108.9573,37.51240000000004,0.0,3.056282587137318,14.837637725334147,19.2703194022277,12.524175053134442,6.2006899899867705
107,-108.9573,37.555100000000046,0.0,6.218313909350655,12.155169478658152,16.401947301360707,4.903530400725941,2.7071459707943006
108,-108.9573,37.59780000000005,0.0,7.375508504126159,18.40806729688893,19.661935818677676,4.670088415070708,8.010923303130411
109,-108.9573,37.64050000000005,0.0,6.131626139317568,15.746857622322402,17.699760797757996,0.9336322577189335,10.117309931058777
110,-108.9573,37.683200000000056,0.0,10.44508788431682,20.268355979646657,20.85932309514037,2.389694188890374,7.964401220140374
111,-108.9573,37.72590000000006,0.0,12.35003286500698,27.031940678662394,30.622908340375844,15.524275527875844,11.295467598454067
112,-108.9573,37.76860000000006,0.0,18.520952282085887,32.03852497779623,32.613049895239484,9.646155363989493,7.61949520773949
113,-108.9573,37.81130000000007,0.0,12.635229564320213,13.085002110397227,15.81918195768327,-2.0358527645389444,-0.7976800214833801
114,-108.9573,37.85400000000007,0.0,7.556530877171298,15.440996476478958,18.849107779104628,0.693572177175092,7.958286155782474
115,-108.9573,37.89670000000008,0.0,4.698606684752548,20.17113984951844,12.535653920771523,-3.0116813698335747,5.4953100712492216
116,-108.9573,37.93940000000008,0.0,6.239665751436476,26.400432161946995,17.253521526960526,0.10311770516999275,2.154664369021333
117,-108.9573,37.98210000000008,0.0,-0.009487756751823895,14.897851238232661,8.416803417764697,-5.643773974813428,-4.298128070272412
118,-108.9573,38.02480000000008,0.0,-0.49657697118901467,8.178069435729782,12.055656453479628,-3.6823749782064112,-4.648485988380841
119,-108.9573,38.06750000000009,0.0,-0.050158542589855415,4.748695224027571,3.1197429559990297,-3.52883187310254,-6.193531427545892
120,-108.9573,38.11020000000009,0.0,0.8865551278216515,7.238162755555898,6.580273531218545,-2.0370057006796998,-4.410148129740371
121,-108.9573,38.152900000000095,0.0,-0.8507697055513219,6.442703227680354,5.948027484709456,-5.2891932794507,-8.658330089753434
122,-108.9573,38.1956000000001,0.0,1.9938454055671926,6.736834967075723,5.847214551576599,-1.1035718382260313,-4.450705541625155
123,-108.9573,38.2383000000001,0.0,2.062624440697597,6.217146566634852,5.453698878615214,0.373004195087681,-3.790942441564866
124,-108.9573,38.281000000000105,0.0,-0.40208549811664795,9.463842706845043,3.981801373859426,-4.600300188640574,-7.460085344890572
125,-108.9573,38.32370000000011,0.0,2.254107412409624,11.422721855883054,3.538290491027354,-5.999659759706503,-7.536570382260308
126,-108.9573,38.36640000000011,0.0,9.201580815141412,28.81546402839014,15.591643631766559,-3.789659334335127,-2.591016590691069
127,-108.9573,38.40910000000012,0.0,-1.0554858405368321,13.55246798023478,3.6753461418255,-9.388216393445376,-5.150940363535668
128,-108.9573,38.45180000000012,0.0,8.064188798558263,25.485751992567998,4.393478547450542,-9.234963239896999,2.047684117826577
129,-108.9573,38.49450000000012,0.0,6.685173190706479,17.541808558406416,12.028159403029619,1.9113136999046247,5.413667215529628
130,-108.9573,38.53720000000013,0.0,2.1145247693831237,8.795411835343842,4.994886398306747,-2.3284076237208495,-4.007261624517028
131,-108.9573,38.57990000000013,0.0,3.4251170567249147,14.344223304590813,9.255573334129792,-0.4776205270362084,-1.5695872389927246
132,-108.9573,38.62260000000013,0.0,2.8083000854385887,10.139010166409307,5.664849345591492,-2.0786521470406285,-4.652858987741851
133,-108.9573,38.66530000000014,0.0,3.661530997958394,13.395617634573796,13.245301177000627,0.5745818722668901,-2.099735497062497
134,-108.9573,38.70800000000014,0.0,5.840906841451208,12.400001099734958,7.829312616937649,-0.5999599704975793,1.9864329213418017
135,-108.9573,38.750700000000144,0.0,4.691878910300645,11.685391136073648,9.5484773033876,0.796719490887611,1.0016099627013375
136,-108.9573,38.79340000000015,0.0,10.436224568315424,13.695704700052318,18.930826496287835,16.57807672320692,6.113062391932544e-05
137,-108.9573,38.83610000000015,0.0,13.850872338448738,1.292256607675938,25.68833819464635,14.227547179021343,3.775716124333826
138,-108.9573,38.87880000000016,0.0,7.1521049137041075,3.837567211780936,29.497458847154775,17.662288101305165,-11.922237960706553
139,-108.9573,38.92150000000016,0.0,7.078543049913222,12.377543533117375,25.271832941400987,8.710862635004503,-1.6104149834037003
140,-108.9573,38.96420000000016,0.0,4.093638671416684,11.50884762250142,17.2852646258615,5.620851985805473,9.419866122710232
141,-108.9573,39.006900000000165,0.0,3.305110779316621,13.350280595170673,15.280117181138394,8.041512686674537,13.17134769541579
142,-108.9573,39.04960000000017,0.0,5.035191300577068,13.158077320791215,11.673391205052859,6.101028135638543,10.484675268230738
143,-108.9573,39.09230000000017,0.0,5.054792478456939,14.169392073476253,7.970264176266262,3.8704884092784297,6.2621672252013525
144,-108.9573,39.135000000000176,0.0,5.988576320217263,14.342641516860013,9.27577338607314,4.386660648212256,7.739473968422232
145,-108.9573,39.17770000000018,0.0,8.651438814068413,17.82821916480961,14.170924968756346,8.381201710049872,12.141550357437929
146,-108.9573,39.22040000000018,0.0,11.258317434597394,16.834078178222654,16.796164513853533,7.242523832648494,13.69118053228879
147,-108.9573,39.263100000000186,0.0,11.87319123973407,20.923325946204322,10.352468938242787,-2.4439177805072134,7.800515813242789
148,-108.9573,39.30580000000019,0.0,10.884532600417238,23.973053743501445,18.33426866058251,4.016327812368225,12.317507659306997
149,-108.9573,39.34850000000019,0.0,10.733549631566625,24.648830133249398,16.399739977149636,3.7286594686750547,10.837835845793698
150,-108.9573,39.3912000000002,0.0,11.002002802643958,25.323193478413884,21.034423758276,6.226054828419883,15.001740529858736
151,-108.9573,39.4339000000002,0.0,14.947322479801883,31.190580975193868,24.09739074261128,6.096261920366658,15.388411617947298
152,-108.9573,39.47660000000021,0.0,15.082049341194008,36.11547930721001,27.874865416823923,9.569140441974852,17.325066624067404
153,-108.9573,39.51930000000021,0.0,18.629125274690722,38.580178239384864,31.80269631388039,13.597053952769286,14.590389653526842
154,-108.9573,39.56200000000021,0.0,20.4861768272729,33.6184296136595,31.25005688268375,15.572436203109945,8.843786579929073
155,-108.9573,39.60470000000021,0.0,11.04418553948662,20.662060181377996,28.664716407002516,9.06462069609617,2.329175757102149
156,-108.9573,39.64740000000022,0.0,10.464036033598475,26.97511946872723,33.47253990826778,5.488718039371292,6.142091757633011
157,-108.9573,39.69010000000022,0.0,2.765610101196515,20.712166651287262,25.074667451609827,0.4904580094711548,1.7756752946274048
158,-108.9573,39.73280000000023,0.0,1.5610659536815064,15.723012158031437,21.063137475100177,2.553207818117741,2.6963200007349286
159,-108.9573,39.77550000000023,0.0,-1.2513954792330964,13.571765710125277,22.92936624608312,4.178352047300166,6.020703562259598
160,-108.9573,39.81820000000023,0.0,-0.38726642285762125,13.332730836925485,19.55812635979472,1.5365595949063788,6.131942853281068
161,-108.9573,39.86090000000024,0.0,0.2587874828916199,14.249626726390446,18.328399437127985,0.11888292328067962,8.662483222681871
162,-108.9573,39.90360000000024,0.0,-0.260641741956789,13.634559558164568,17.7717759023098,2.7296156179860276,8.78967020943071
163,-108.9573,39.94630000000024,0.0,-0.25023681042332413,10.896261756491661,14.324900407617037,3.1591129694982314,6.779154739300203
164,-108.9573,39.989000000000246,0.0,1.738734369948574,14.550928677950537,16.770684086848412,4.547529383072373,11.554762049087998
165,-108.9573,40.03170000000025,0.0,3.4716754908711067,19.36591562002897,15.28215474544357,5.09477397691159,12.526533833379617
166,-108.9573,40.07440000000025,0.0,3.0953123466617214,13.769117534811194,15.867846184515557,9.279220897818306,19.231763544033903
167,-108.9573,40.117100000000256,0.0,2.77301704238495,14.99757870438583,19.161510282579343,5.217277519987199,18.534379600761156
168,-108.9573,40.15980000000026,0.0,2.035123609750478,14.544862559787937,17.86556571771999,2.862238171423691,20.20938082188666
169,-108.9573,40.20250000000026,0.0,1.0841634738186485,13.628735632183918,14.155911757662835,2.1317418357878353,19.674466445162835
170,-108.9573,40.24520000000027,0.0,4.334614547827982,14.28824218062016,11.738103531774982,6.982085569702328,16.472912559552753
171,-108.9573,40.28790000000027,0.0,5.498343340353962,16.90307126465688,12.546599155136015,8.970658354079681,18.90936323964305
172,-108.9573,40.330600000000274,0.0,14.616701766368791,31.58496973836492,36.74813644794668,27.507729883085233,38.12713617244292
173,-108.9573,40.37330000000028,0.0,25.70999999999998,40.41333333333333,53.871649305555536,40.58519097222222,60.49437065972222
174,-108.9573,40.41600000000028,0.0,18.434708605664483,34.08646514161221,39.661782105753446,32.01982279263464,45.01812105996139
175,-108.9573,40.458700000000285,0.0,9.273094494133716,23.295793586500693,13.312176961093186,7.68748134421007,16.370339501677606
176,-108.9573,40.50140000000029,0.0,6.162975612939718,17.056714599604057,8.436357869220934,9.60480782393109,12.811895686249933
177,-108.9573,40.54410000000029,0.0,5.578865966522812,13.562767647034363,6.151196776340342,9.031489909218493,11.011334972243702
178,-108.9573,40.586800000000295,0.0,8.416033917273552,16.489210925087093,15.246714167343015,16.167496665916076,28.23422843674942
179,-108.9573,40.6295000000003,0.0,8.22944582073005,24.81565908873165,21.626748962447778,15.001904915394547,35.1440894448622
180,-108.9573,40.6722000000003,0.0,8.69433406392369,18.980155265299345,20.20505458765622,14.591956164425625,26.130006428409672
181,-108.9573,40.71490000000031,0.0,10.874215687162163,24.099527375121085,17.551567164171786,18.984084503635614,26.715215660119412
182,-108.9573,40.75760000000031,0.0,7.789901914901918,16.425344175344193,11.489501553159755,14.12085241475711,19.82121226842233
183,-108.9573,40.80030000000031,0.0,5.127838135399571,11.351274434450232,6.044510967910043,15.055138265704159,18.62255937477279
184,-108.9573,40.84300000000032,0.0,8.232961760970802,10.581734161140126,5.8286960003792245,11.96319435564238,15.889222316168699
185,-108.9573,40.88570000000032,0.0,9.161621935590944,17.480804513981724,13.271632536066207,7.90705088936933,17.285628245263126
186,-108.9573,40.92840000000032,0.0,33.009198045415346,53.96464501293475,34.709117806402375,28.12763161454191,39.34395156366983
187,-108.9573,40.97110000000033,0.0,16.48362981868047,25.37945680329119,27.132066610117676,18.12683502529626,-4.184455897322778
188,-108.9146,37.0,0.0,2.6624519092736207,9.972181069958847,8.651715197589187,2.1151500527324103,-1.2954385296243522
189,-108.9146,37.0427,0.0,1.748918692564505,8.233680957898802,6.694905683733801,1.4714243666096962,-0.35664935803231046
190,-108.9146,37.08540000000001,0.0,2.2371763479249935,9.801946256773196,10.13416403403367,1.711283320414264,1.8032478143508328
191,-108.9146,37.12810000000001,0.0,12.91219472572697,22.67236150972004,17.77576654630134,2.4289892025513424,1.5571630306763424
192,-108.9146,37.170800000000014,0.0,13.861361339368102,23.783978556048687,27.606286611533072,43.19233900123895,10.141902420356601
193,-108.9146,37.21350000000002,0.0,3.692016517549895,14.704863500802936,29.017027114339584,19.908140395589584,10.332456801839584
194,-108.9146,37.25620000000002,0.0,2.699824413486901,12.555673300794389,1.2849794750227517,-3.167385976366134,-1.7332062888661355
195,-108.9146,37.298900000000025,0.0,2.140789598557461,9.500509028790319,4.801316587092721,1.4611444355440497,2.0818276836082106
196,-108.9146,37.34160000000003,0.0,0.25584855695174014,9.114290209033882,-0.6142006944854117,-5.278933384436392,-4.953996573774624
197,-108.9146,37.38430000000003,0.0,2.0586630003156827,9.288546529981552,5.213609977139264,1.948005237772044,1.2541636597118782
198,-108.9146,37.42700000000004,0.0,1.2366598205430606,11.38555519980008,7.54612040108799,1.785965676966896,0.6522071320450209
199,-108.9146,37.46970000000004,0.0,1.0474024802335862,8.519565467012235,8.211677190336921,2.2665363517138744,1.4447895255419994
200,-108.9146,37.51240000000004,0.0,5.1077686529036725,14.284888451567738,15.446828477029712,7.3202857913413055,3.7207047225007273
201,-108.9146,37.555100000000046,0.0,8.393894064480307,23.036506854502775,23.093194735859697,5.315881219992818,4.434640894915418
202,-108.9146,37.59780000000005,0.0,12.950526363348843,25.973007338750804,31.5226430019423,21.7896163130863,17.657832381873277
203,-108.9146,37.64050000000005,0.0,5.453349074189134,19.23375170871131,15.818307383782653,-0.4456295581816221,5.7990784031278935
204,-108.9146,37.683200000000056,0.0,12.745291118029755,25.7155845633488,18.578703388305783,0.5966584321654267,5.314551798393495
205,-108.9146,37.72590000000006,0.0,30.04468256256925,52.40164220559443,47.43880790250461,25.830046741790326,11.812245402504615
206,-108.9146,37.76860000000006,0.0,16.128720481687623,24.6528689166299,38.85955915855298,13.973379201656428,11.402875879098957
207,-108.9146,37.81130000000007,0.0,13.917072855388199,20.585700433124316,29.567190905771938,4.58843612260867,9.545919115805944
208,-108.9146,37.85400000000007,0.0,12.11967194178122,30.44671620910502,24.806556362416487,0.5053565856307642,8.895842076702195
209,-108.9146,37.89670000000008,0.0,5.507109414142803,28.02662934872123,25.579331860501284,-0.36212689285893873,4.612508733821173
210,-108.9146,37.93940000000008,0.0,7.5402711282534085,30.175768041610226,25.4393461239152,1.1093130710305985,2.4503587441075325
211,-108.9146,37.98210000000008,0.0,-1.9582797525649909,11.429574224602717,9.341307377105778,-6.524921757211004,-5.113459380140611
212,-108.9146,38.02480000000008,0.0,-0.15258701637675642,4.523940445307396,9.740622643815975,-2.9412167336302133,-3.975826414403201
213,-108.9146,38.06750000000009,0.0,0.4262014627122426,4.102161753734002,5.227154759314132,-3.0978889845463797,-4.755620136314555
214,-108.9146,38.11020000000009,0.0,0.20625474572084102,6.055425445297281,9.42008802418183,-2.3391852841859446,-4.636980351334699
215,-108.9146,38.152900000000095,0.0,0.43644404007490323,7.030003279625063,8.49783666401941,-2.072783949282737,-5.6982121745501075
216,-108.9146,38.1956000000001,0.0,1.4251208591255278,4.756301621563765,6.323151678521562,-0.7227429442811726,-4.04798403314836
217,-108.9146,38.2383000000001,0.0,0.6720090773703902,6.863642452465939,5.869309524289378,-0.8885189521932375,-4.439439996416141
218,-108.9146,38.281000000000105,0.0,-0.23008509402869493,7.998119017145569,3.787592255884718,-2.820377590057163,-6.049895219065171
219,-108.9146,38.32370000000011,0.0,3.4781572518982955,18.76464513395605,11.533076986738322,-1.0547377068361925,1.8038315763711523
220,-108.9146,38.36640000000011,0.0,6.435981600055477,24.75284898638497,18.113776883676714,-2.9432876110041377,1.7788034794213985
221,-108.9146,38.40910000000012,0.0,-1.739535557190493,14.392451825994414,1.2030847107944425,-7.601305242818839,-6.984789129537589
222,-108.9146,38.45180000000012,0.0,4.964797470381043,18.52233429394812,5.036912696625848,-3.167610740874153,0.7868033216258397
223,-108.9146,38.49450000000012,0.0,5.9362482300269335,14.546101148333975,10.17064430611471,2.0586922661841385,2.0611801754103425
224,-108.9146,38.53720000000013,0.0,3.2764805428318056,8.18484106385921,5.047012731252664,-2.2311445010656143,-4.53744745415991
225,-108.9146,38.57990000000013,0.0,2.322951333383571,7.512972872199057,3.3603532850649174,-1.862805983043728,-4.811855750397854
226,-108.9146,38.62260000000013,0.0,1.4615959648115506,6.735107912005759,2.7865260396639826,-2.9780415108410665,-6.770741952760254
