,longitude,latitude
128,-108.9573,38.45180000000012
129,-108.9573,38.49450000000012
130,-108.9573,38.53720000000013
131,-108.9573,38.57990000000013
132,-108.9573,38.62260000000013
133,-108.9573,38.66530000000014
134,-108.9573,38.70800000000014
135,-108.9573,38.750700000000144
136,-108.9573,38.79340000000015
137,-108.9573,38.83610000000015
138,-108.9573,38.878800000000155
139,-108.9573,38.92150000000016
140,-108.9573,38.96420000000016
141,-108.9573,39.006900000000165
142,-108.9573,39.04960000000017
143,-108.9573,39.09230000000017
144,-108.9573,39.135000000000176
145,-108.9573,39.17770000000018
146,-108.9573,39.22040000000018
147,-108.9573,39.263100000000186
148,-108.9573,39.30580000000019
149,-108.9573,39.34850000000019
150,-108.9573,39.3912000000002
151,-108.9573,39.4339000000002
152,-108.9573,39.476600000000204
153,-108.9573,39.51930000000021
154,-108.9573,39.56200000000021
155,-108.9573,39.604700000000214
156,-108.9573,39.64740000000022
157,-108.9573,39.69010000000022
158,-108.9573,39.732800000000225
159,-108.9573,39.77550000000023
160,-108.9573,39.81820000000023
161,-108.9573,39.860900000000235
162,-108.9573,39.90360000000024
163,-108.9573,39.94630000000024
164,-108.9573,39.989000000000246
165,-108.9573,40.03170000000025
166,-108.9573,40.07440000000025
167,-108.9573,40.117100000000256
168,-108.9573,40.15980000000026
169,-108.9573,40.20250000000026
170,-108.9573,40.24520000000027
171,-108.9573,40.28790000000027
172,-108.9573,40.330600000000274
173,-108.9573,40.37330000000028
174,-108.9573,40.41600000000028
175,-108.9573,40.458700000000285
176,-108.9573,40.50140000000029
177,-108.9573,40.54410000000029
178,-108.9573,40.586800000000295
179,-108.9573,40.6295000000003
180,-108.9573,40.6722000000003
181,-108.9573,40.714900000000306
182,-108.9573,40.75760000000031
183,-108.9573,40.80030000000031
184,-108.9573,40.843000000000316
185,-108.9573,40.88570000000032
186,-108.9573,40.92840000000032
187,-108.9573,40.97110000000033
188,-108.91460000000001,37.0
189,-108.91460000000001,37.0427
190,-108.91460000000001,37.08540000000001
191,-108.91460000000001,37.12810000000001
192,-108.91460000000001,37.170800000000014
193,-108.91460000000001,37.21350000000002
194,-108.91460000000001,37.25620000000002
195,-108.91460000000001,37.298900000000025
196,-108.91460000000001,37.34160000000003
197,-108.91460000000001,37.38430000000003
198,-108.91460000000001,37.427000000000035
199,-108.91460000000001,37.46970000000004
200,-108.91460000000001,37.51240000000004
201,-108.91460000000001,37.555100000000046
202,-108.91460000000001,37.59780000000005
203,-108.91460000000001,37.64050000000005
204,-108.91460000000001,37.683200000000056
205,-108.91460000000001,37.72590000000006
206,-108.91460000000001,37.76860000000006
207,-108.91460000000001,37.81130000000007
208,-108.91460000000001,37.85400000000007
209,-108.91460000000001,37.896700000000074
210,-108.91460000000001,37.93940000000008
211,-108.91460000000001,37.98210000000008
212,-108.91460000000001,38.024800000000084
213,-108.91460000000001,38.06750000000009
214,-108.91460000000001,38.11020000000009
215,-108.91460000000001,38.152900000000095
216,-108.91460000000001,38.1956000000001
217,-108.91460000000001,38.2383000000001
218,-108.91460000000001,38.281000000000105
219,-108.91460000000001,38.32370000000011
220,-108.91460000000001,38.36640000000011
221,-108.91460000000001,38.409100000000116
222,-108.91460000000001,38.45180000000012
223,-108.91460000000001,38.49450000000012
224,-108.91460000000001,38.53720000000013
225,-108.91460000000001,38.57990000000013
226,-108.91460000000001,38.62260000000013
227,-108.91460000000001,38.66530000000014
228,-108.91460000000001,38.70800000000014
229,-108.91460000000001,38.750700000000144
230,-108.91460000000001,38.79340000000015
231,-108.91460000000001,38.83610000000015
232,-108.91460000000001,38.878800000000155
233,-108.91460000000001,38.92150000000016
234,-108.91460000000001,38.96420000000016
235,-108.91460000000001,39.006900000000165
236,-108.91460000000001,39.04960000000017
237,-108.91460000000001,39.09230000000017
238,-108.91460000000001,39.135000000000176
239,-108.91460000000001,39.17770000000018
240,-108.91460000000001,39.22040000000018
241,-108.91460000000001,39.263100000000186
242,-108.91460000000001,39.30580000000019
243,-108.91460000000001,39.34850000000019
244,-108.91460000000001,39.3912000000002
245,-108.91460000000001,39.4339000000002
246,-108.91460000000001,39.476600000000204
247,-108.91460000000001,39.51930000000021
248,-108.91460000000001,39.56200000000021
249,-108.91460000000001,39.604700000000214
250,-108.91460000000001,39.64740000000022
251,-108.91460000000001,39.69010000000022
252,-108.91460000000001,39.732800000000225
253,-108.91460000000001,39.77550000000023
254,-108.91460000000001,39.81820000000023
255,-108.91460000000001,39.860900000000235
256,-108.91460000000001,39.90360000000024
257,-108.91460000000001,39.94630000000024
258,-108.91460000000001,39.989000000000246
259,-108.91460000000001,40.03170000000025
260,-108.91460000000001,40.07440000000025
261,-108.91460000000001,40.117100000000256
262,-108.91460000000001,40.15980000000026
263,-108.91460000000001,40.20250000000026
264,-108.91460000000001,40.24520000000027
265,-108.91460000000001,40.28790000000027
266,-108.91460000000001,40.330600000000274
267,-108.91460000000001,40.37330000000028
268,-108.91460000000001,40.41600000000028
269,-108.91460000000001,40.458700000000285
270,-108.91460000000001,40.50140000000029
271,-108.91460000000001,40.54410000000029
272,-108.91460000000001,40.586800000000295
273,-108.91460000000001,40.6295000000003
274,-108.91460000000001,40.6722000000003
275,-108.91460000000001,40.714900000000306
276,-108.91460000000001,40.75760000000031
277,-108.91460000000001,40.80030000000031
278,-108.91460000000001,40.843000000000316
279,-108.91460000000001,40.88570000000032
280,-108.91460000000001,40.92840000000032
281,-108.91460000000001,40.97110000000033
282,-108.87190000000001,37.0
283,-108.87190000000001,37.0427
284,-108.87190000000001,37.08540000000001
285,-108.87190000000001,37.12810000000001
286,-108.87190000000001,37.170800000000014
287,-108.87190000000001,37.21350000000002
288,-108.87190000000001,37.25620000000002
289,-108.87190000000001,37.298900000000025
290,-108.87190000000001,37.34160000000003
291,-108.87190000000001,37.38430000000003
292,-108.87190000000001,37.427000000000035
293,-108.87190000000001,37.46970000000004
294,-108.87190000000001,37.51240000000004
295,-108.87190000000001,37.555100000000046
296,-108.87190000000001,37.59780000000005
297,-108.87190000000001,37.64050000000005
298,-108.87190000000001,37.683200000000056
299,-108.87190000000001,37.72590000000006
300,-108.87190000000001,37.76860000000006
301,-108.87190000000001,37.81130000000007
302,-108.87190000000001,37.85400000000007
303,-108.87190000000001,37.896700000000074
304,-108.87190000000001,37.93940000000008
305,-108.87190000000001,37.98210000000008
306,-108.87190000000001,38.024800000000084
307,-108.87190000000001,38.06750000000009
308,-108.87190000000001,38.11020000000009
309,-108.87190000000001,38.152900000000095
310,-108.87190000000001,38.1956000000001
311,-108.87190000000001,38.2383000000001
312,-108.87190000000001,38.281000000000105
313,-108.87190000000001,38.32370000000011
314,-108.87190000000001,38.36640000000011
315,-108.87190000000001,38.409100000000116
316,-108.87190000000001,38.45180000000012
317,-108.87190000000001,38.49450000000012
318,-108.87190000000001,38.53720000000013
319,-108.87190000000001,38.57990000000013
320,-108.87190000000001,38.62260000000013
321,-108.87190000000001,38.66530000000014
322,-108.87190000000001,38.70800000000014
323,-108.87190000000001,38.750700000000144
324,-108.87190000000001,38.79340000000015
325,-108.87190000000001,38.83610000000015
326,-108.87190000000001,38.878800000000155
327,-108.87190000000001,38.92150000000016
328,-108.87190000000001,38.96420000000016
329,-108.87190000000001,39.006900000000165
330,-108.87190000000001,39.04960000000017
331,-108.87190000000001,39.09230000000017
332,-108.87190000000001,39.135000000000176
333,-108.87190000000001,39.17770000000018
334,-108.87190000000001,39.22040000000018
335,-108.87190000000001,39.263100000000186
336,-108.87190000000001,39.30580000000019
337,-108.87190000000001,39.34850000000019
338,-108.87190000000001,39.3912000000002
339,-108.87190000000001,39.4339000000002
340,-108.87190000000001,39.476600000000204
341,-108.87190000000001,39.51930000000021
342,-108.87190000000001,39.56200000000021
343,-108.87190000000001,39.604700000000214
344,-108.87190000000001,39.64740000000022
345,-108.87190000000001,39.69010000000022
346,-108.87190000000001,39.732800000000225
347,-108.87190000000001,39.77550000000023
348,-108.87190000000001,39.81820000000023
349,-108.87190000000001,39.860900000000235
350,-108.87190000000001,39.90360000000024
351,-108.87190000000001,39.94630000000024
352,-108.87190000000001,39.989000000000246
353,-108.87190000000001,40.03170000000025
354,-108.87190000000001,40.07440000000025
355,-108.87190000000001,40.117100000000256
356,-108.87190000000001,40.15980000000026
357,-108.87190000000001,40.20250000000026
358,-108.87190000000001,40.24520000000027
359,-108.87190000000001,40.28790000000027
360,-108.87190000000001,40.330600000000274
361,-108.87190000000001,40.37330000000028
362,-108.87190000000001,40.41600000000028
363,-108.87190000000001,40.458700000000285
364,-108.87190000000001,40.50140000000029
365,-108.87190000000001,40.54410000000029
366,-108.87190000000001,40.586800000000295
367,-108.87190000000001,40.6295000000003
368,-108.87190000000001,40.6722000000003
369,-108.87190000000001,40.714900000000306
370,-108.87190000000001,40.75760000000031
371,-108.87190000000001,40.80030000000031
372,-108.87190000000001,40.843000000000316
373,-108.87190000000001,40.88570000000032
374,-108.87190000000001,40.92840000000032
375,-108.87190000000001,40.97110000000033
376,-108.82920000000001,37.0
377,-108.82920000000001,37.0427
378,-108.82920000000001,37.08540000000001
379,-108.82920000000001,37.12810000000001
380,-108.82920000000001,37.170800000000014
381,-108.82920000000001,37.21350000000002
382,-108.82920000000001,37.25620000000002
383,-108.82920000000001,37.298900000000025
384,-108.82920000000001,37.34160000000003
385,-108.82920000000001,37.38430000000003
386,-108.82920000000001,37.427000000000035
387,-108.82920000000001,37.46970000000004
388,-108.82920000000001,37.51240000000004
389,-108.82920000000001,37.555100000000046
390,-108.82920000000001,37.59780000000005
391,-108.82920000000001,37.64050000000005
392,-108.82920000000001,37.683200000000056
393,-108.82920000000001,37.72590000000006
394,-108.82920000000001,37.76860000000006
395,-108.82920000000001,37.81130000000007
396,-108.82920000000001,37.85400000000007
397,-108.82920000000001,37.896700000000074
398,-108.82920000000001,37.93940000000008
399,-108.82920000000001,37.98210000000008
400,-108.82920000000001,38.024800000000084
401,-108.82920000000001,38.06750000000009
402,-108.82920000000001,38.11020000000009
403,-108.82920000000001,38.152900000000095
404,-108.82920000000001,38.1956000000001
405,-108.82920000000001,38.2383000000001
406,-108.82920000000001,38.281000000000105
407,-108.82920000000001,38.32370000000011
408,-108.82920000000001,38.36640000000011
409,-108.82920000000001,38.409100000000116
410,-108.82920000000001,38.45180000000012
411,-108.82920000000001,38.49450000000012
412,-108.82920000000001,38.53720000000013
413,-108.82920000000001,38.57990000000013
414,-108.82920000000001,38.62260000000013
415,-108.82920000000001,38.66530000000014
416,-108.82920000000001,38.70800000000014
417,-108.82920000000001,38.750700000000144
418,-108.82920000000001,38.79340000000015
419,-108.82920000000001,38.83610000000015
420,-108.82920000000001,38.878800000000155
421,-108.82920000000001,38.92150000000016
422,-108.82920000000001,38.96420000000016
423,-108.82920000000001,39.006900000000165
424,-108.82920000000001,39.04960000000017
425,-108.82920000000001,39.09230000000017
426,-108.82920000000001,39.135000000000176
427,-108.82920000000001,39.17770000000018
428,-108.82920000000001,39.22040000000018
429,-108.82920000000001,39.263100000000186
430,-108.82920000000001,39.30580000000019
431,-108.82920000000001,39.34850000000019
432,-108.82920000000001,39.3912000000002
433,-108.82920000000001,39.4339000000002
434,-108.82920000000001,39.476600000000204
435,-108.82920000000001,39.51930000000021
436,-108.82920000000001,39.56200000000021
437,-108.82920000000001,39.604700000000214
438,-108.82920000000001,39.64740000000022
439,-108.82920000000001,39.69010000000022
440,-108.82920000000001,39.732800000000225
441,-108.82920000000001,39.77550000000023
442,-108.82920000000001,39.81820000000023
443,-108.82920000000001,39.860900000000235
444,-108.82920000000001,39.90360000000024
445,-108.82920000000001,39.94630000000024
446,-108.82920000000001,39.989000000000246
447,-108.82920000000001,40.03170000000025
448,-108.82920000000001,40.07440000000025
449,-108.82920000000001,40.117100000000256
450,-108.82920000000001,40.15980000000026
451,-108.82920000000001,40.20250000000026
452,-108.82920000000001,40.24520000000027
453,-108.82920000000001,40.28790000000027
454,-108.82920000000001,40.330600000000274
455,-108.82920000000001,40.37330000000028
456,-108.82920000000001,40.41600000000028
457,-108.82920000000001,40.458700000000285
458,-108.82920000000001,40.50140000000029
459,-108.82920000000001,40.54410000000029
460,-108.82920000000001,40.586800000000295
461,-108.82920000000001,40.6295000000003
462,-108.82920000000001,40.6722000000003
463,-108.82920000000001,40.714900000000306
464,-108.82920000000001,40.75760000000031
465,-108.82920000000001,40.80030000000031
466,-108.82920000000001,40.843000000000316
467,-108.82920000000001,40.88570000000032
468,-108.82920000000001,40.92840000000032
469,-108.82920000000001,40.97110000000033
470,-108.78650000000002,37.0
471,-108.78650000000002,37.0427
472,-108.78650000000002,37.08540000000001
473,-108.78650000000002,37.12810000000001
474,-108.78650000000002,37.170800000000014
475,-108.78650000000002,37.21350000000002
476,-108.78650000000002,37.25620000000002
477,-108.78650000000002,37.298900000000025
478,-108.78650000000002,37.34160000000003
479,-108.78650000000002,37.38430000000003
480,-108.78650000000002,37.427000000000035
481,-108.78650000000002,37.46970000000004
482,-108.78650000000002,37.51240000000004
483,-108.78650000000002,37.555100000000046
484,-108.78650000000002,37.59780000000005
485,-108.78650000000002,37.64050000000005
486,-108.78650000000002,37.683200000000056
487,-108.78650000000002,37.72590000000006
488,-108.78650000000002,37.76860000000006
489,-108.78650000000002,37.81130000000007
490,-108.78650000000002,37.85400000000007
491,-108.78650000000002,37.896700000000074
492,-108.78650000000002,37.93940000000008
493,-108.78650000000002,37.98210000000008
494,-108.78650000000002,38.024800000000084
495,-108.78650000000002,38.06750000000009
496,-108.78650000000002,38.11020000000009
497,-108.78650000000002,38.152900000000095
498,-108.78650000000002,38.1956000000001
499,-108.78650000000002,38.2383000000001
500,-108.78650000000002,38.281000000000105
501,-108.78650000000002,38.32370000000011
502,-108.78650000000002,38.36640000000011
503,-108.78650000000002,38.409100000000116
504,-108.78650000000002,38.45180000000012
505,-108.78650000000002,38.49450000000012
506,-108.78650000000002,38.53720000000013
507,-108.78650000000002,38.57990000000013
508,-108.78650000000002,38.62260000000013
509,-108.78650000000002,38.66530000000014
510,-108.78650000000002,38.70800000000014
511,-108.78650000000002,38.750700000000144
512,-108.78650000000002,38.79340000000015
513,-108.78650000000002,38.83610000000015
514,-108.78650000000002,38.878800000000155
515,-108.78650000000002,38.92150000000016
516,-108.78650000000002,38.96420000000016
517,-108.78650000000002,39.006900000000165
518,-108.78650000000002,39.04960000000017
519,-108.78650000000002,39.09230000000017
520,-108.78650000000002,39.135000000000176
521,-108.78650000000002,39.17770000000018
522,-108.78650000000002,39.22040000000018
523,-108.78650000000002,39.263100000000186
524,-108.78650000000002,39.30580000000019
525,-108.78650000000002,39.34850000000019
526,-108.78650000000002,39.3912000000002
527,-108.78650000000002,39.4339000000002
528,-108.78650000000002,39.476600000000204
529,-108.78650000000002,39.51930000000021
530,-108.78650000000002,39.56200000000021
531,-108.78650000000002,39.604700000000214
532,-108.78650000000002,39.64740000000022
533,-108.78650000000002,39.69010000000022
534,-108.78650000000002,39.732800000000225
535,-108.78650000000002,39.77550000000023
536,-108.78650000000002,39.81820000000023
537,-108.78650000000002,39.860900000000235
538,-108.78650000000002,39.90360000000024
539,-108.78650000000002,39.94630000000024
540,-108.78650000000002,39.989000000000246
541,-108.78650000000002,40.03170000000025
542,-108.78650000000002,40.07440000000025
543,-108.78650000000002,40.117100000000256
544,-108.78650000000002,40.15980000000026
545,-108.78650000000002,40.20250000000026
546,-108.78650000000002,40.24520000000027
547,-108.78650000000002,40.28790000000027
548,-108.78650000000002,40.330600000000274
549,-108.78650000000002,40.37330000000028
550,-108.78650000000002,40.41600000000028
551,-108.78650000000002,40.458700000000285
552,-108.78650000000002,40.50140000000029
553,-108.78650000000002,40.54410000000029
554,-108.78650000000002,40.586800000000295
555,-108.78650000000002,40.6295000000003
556,-108.78650000000002,40.6722000000003
557,-108.78650000000002,40.714900000000306
558,-108.78650000000002,40.75760000000031
559,-108.78650000000002,40.80030000000031
560,-108.78650000000002,40.843000000000316
561,-108.78650000000002,40.88570000000032
562,-108.78650000000002,40.92840000000032
563,-108.78650000000002,40.97110000000033
564,-108.74380000000002,37.0
565,-108.74380000000002,37.0427
566,-108.74380000000002,37.08540000000001
567,-108.74380000000002,37.12810000000001
568,-108.74380000000002,37.170800000000014
569,-108.74380000000002,37.21350000000002
570,-108.74380000000002,37.25620000000002
571,-108.74380000000002,37.298900000000025
572,-108.74380000000002,37.34160000000003
573,-108.74380000000002,37.38430000000003
574,-108.74380000000002,37.427000000000035
575,-108.74380000000002,37.46970000000004
576,-108.74380000000002,37.51240000000004
577,-108.74380000000002,37.555100000000046
578,-108.74380000000002,37.59780000000005
579,-108.74380000000002,37.64050000000005
580,-108.74380000000002,37.683200000000056
581,-108.74380000000002,37.72590000000006
582,-108.74380000000002,37.76860000000006
583,-108.74380000000002,37.81130000000007
584,-108.74380000000002,37.85400000000007
585,-108.74380000000002,37.896700000000074
586,-108.74380000000002,37.93940000000008
587,-108.74380000000002,37.98210000000008
588,-108.74380000000002,38.024800000000084
589,-108.74380000000002,38.06750000000009
590,-108.74380000000002,38.11020000000009
591,-108.74380000000002,38.152900000000095
592,-108.74380000000002,38.1956000000001
593,-108.74380000000002,38.2383000000001
594,-108.74380000000002,38.281000000000105
595,-108.74380000000002,38.32370000000011
596,-108.74380000000002,38.36640000000011
597,-108.74380000000002,38.409100000000116
598,-108.74380000000002,38.45180000000012
599,-108.74380000000002,38.49450000000012
600,-108.74380000000002,38.53720000000013
601,-108.74380000000002,38.57990000000013
602,-108.74380000000002,38.62260000000013
603,-108.74380000000002,38.66530000000014
604,-108.74380000000002,38.70800000000014
605,-108.74380000000002,38.750700000000144
606,-108.74380000000002,38.79340000000015
607,-108.74380000000002,38.83610000000015
608,-108.74380000000002,38.878800000000155
609,-108.74380000000002,38.92150000000016
610,-108.74380000000002,38.96420000000016
611,-108.74380000000002,39.006900000000165
612,-108.74380000000002,39.04960000000017
613,-108.74380000000002,39.09230000000017
614,-108.74380000000002,39.135000000000176
615,-108.74380000000002,39.17770000000018
616,-108.74380000000002,39.22040000000018
617,-108.74380000000002,39.263100000000186
618,-108.74380000000002,39.30580000000019
619,-108.74380000000002,39.34850000000019
620,-108.74380000000002,39.3912000000002
621,-108.74380000000002,39.4339000000002
622,-108.74380000000002,39.476600000000204
623,-108.74380000000002,39.51930000000021
624,-108.74380000000002,39.56200000000021
625,-108.74380000000002,39.604700000000214
626,-108.74380000000002,39.64740000000022
627,-108.74380000000002,39.69010000000022
628,-108.74380000000002,39.732800000000225
629,-108.74380000000002,39.77550000000023
630,-108.74380000000002,39.81820000000023
631,-108.74380000000002,39.860900000000235
632,-108.74380000000002,39.90360000000024
633,-108.74380000000002,39.94630000000024
634,-108.74380000000002,39.989000000000246
635,-108.74380000000002,40.03170000000025
636,-108.74380000000002,40.07440000000025
637,-108.74380000000002,40.117100000000256
638,-108.74380000000002,40.15980000000026
639,-108.74380000000002,40.20250000000026
640,-108.74380000000002,40.24520000000027
641,-108.74380000000002,40.28790000000027
642,-108.74380000000002,40.330600000000274
643,-108.74380000000002,40.37330000000028
644,-108.74380000000002,40.41600000000028
645,-108.74380000000002,40.458700000000285
646,-108.74380000000002,40.50140000000029
647,-108.74380000000002,40.54410000000029
648,-108.74380000000002,40.586800000000295
649,-108.74380000000002,40.6295000000003
650,-108.74380000000002,40.6722000000003
651,-108.74380000000002,40.714900000000306
652,-108.74380000000002,40.75760000000031
653,-108.74380000000002,40.80030000000031
654,-108.74380000000002,40.843000000000316
655,-108.74380000000002,40.88570000000032
656,-108.74380000000002,40.92840000000032
657,-108.74380000000002,40.97110000000033
658,-108.70110000000003,37.0
659,-108.70110000000003,37.0427
660,-108.70110000000003,37.08540000000001
661,-108.70110000000003,37.12810000000001
662,-108.70110000000003,37.170800000000014
663,-108.70110000000003,37.21350000000002
664,-108.70110000000003,37.25620000000002
665,-108.70110000000003,37.298900000000025
666,-108.70110000000003,37.34160000000003
667,-108.70110000000003,37.38430000000003
668,-108.70110000000003,37.427000000000035
669,-108.70110000000003,37.46970000000004
670,-108.70110000000003,37.51240000000004
671,-108.70110000000003,37.555100000000046
672,-108.70110000000003,37.59780000000005
673,-108.70110000000003,37.64050000000005
674,-108.70110000000003,37.683200000000056
675,-108.70110000000003,37.72590000000006
676,-108.70110000000003,37.76860000000006
677,-108.70110000000003,37.81130000000007
678,-108.70110000000003,37.85400000000007
679,-108.70110000000003,37.896700000000074
680,-108.70110000000003,37.93940000000008
681,-108.70110000000003,37.98210000000008
682,-108.70110000000003,38.024800000000084
683,-108.70110000000003,38.06750000000009
684,-108.70110000000003,38.11020000000009
685,-108.70110000000003,38.152900000000095
686,-108.70110000000003,38.1956000000001
687,-108.70110000000003,38.2383000000001
688,-108.70110000000003,38.281000000000105
689,-108.70110000000003,38.32370000000011
690,-108.70110000000003,38.36640000000011
691,-108.70110000000003,38.409100000000116
692,-108.70110000000003,38.45180000000012
693,-108.70110000000003,38.49450000000012
694,-108.70110000000003,38.53720000000013
695,-108.70110000000003,38.57990000000013
696,-108.70110000000003,38.62260000000013
697,-108.70110000000003,38.66530000000014
698,-108.70110000000003,38.70800000000014
699,-108.70110000000003,38.750700000000144
700,-108.70110000000003,38.79340000000015
701,-108.70110000000003,38.83610000000015
702,-108.70110000000003,38.878800000000155
703,-108.70110000000003,38.92150000000016
704,-108.70110000000003,38.96420000000016
705,-108.70110000000003,39.006900000000165
706,-108.70110000000003,39.04960000000017
707,-108.70110000000003,39.09230000000017
708,-108.70110000000003,39.135000000000176
709,-108.70110000000003,39.17770000000018
710,-108.70110000000003,39.22040000000018
711,-108.70110000000003,39.263100000000186
712,-108.70110000000003,39.30580000000019
713,-108.70110000000003,39.34850000000019
714,-108.70110000000003,39.3912000000002
715,-108.70110000000003,39.4339000000002
716,-108.70110000000003,39.476600000000204
717,-108.70110000000003,39.51930000000021
718,-108.70110000000003,39.56200000000021
719,-108.70110000000003,39.604700000000214
720,-108.70110000000003,39.64740000000022
721,-108.70110000000003,39.69010000000022
722,-108.70110000000003,39.732800000000225
723,-108.70110000000003,39.77550000000023
724,-108.70110000000003,39.81820000000023
725,-108.70110000000003,39.860900000000235
726,-108.70110000000003,39.90360000000024
727,-108.70110000000003,39.94630000000024
728,-108.70110000000003,39.989000000000246
729,-108.70110000000003,40.03170000000025
730,-108.70110000000003,40.07440000000025
731,-108.70110000000003,40.117100000000256
732,-108.70110000000003,40.15980000000026
733,-108.70110000000003,40.20250000000026
734,-108.70110000000003,40.24520000000027
735,-108.70110000000003,40.28790000000027
736,-108.70110000000003,40.330600000000274
737,-108.70110000000003,40.37330000000028
738,-108.70110000000003,40.41600000000028
739,-108.70110000000003,40.458700000000285
740,-108.70110000000003,40.50140000000029
741,-108.70110000000003,40.54410000000029
742,-108.70110000000003,40.586800000000295
743,-108.70110000000003,40.6295000000003
744,-108.70110000000003,40.6722000000003
745,-108.70110000000003,40.714900000000306
746,-108.70110000000003,40.75760000000031
747,-108.70110000000003,40.80030000000031
748,-108.70110000000003,40.843000000000316
749,-108.70110000000003,40.88570000000032
750,-108.70110000000003,40.92840000000032
751,-108.70110000000003,40.97110000000033
752,-108.65840000000003,37.0
753,-108.65840000000003,37.0427
754,-108.65840000000003,37.08540000000001
755,-108.65840000000003,37.12810000000001
756,-108.65840000000003,37.170800000000014
757,-108.65840000000003,37.21350000000002
758,-108.65840000000003,37.25620000000002
759,-108.65840000000003,37.298900000000025
760,-108.65840000000003,37.34160000000003
761,-108.65840000000003,37.38430000000003
762,-108.65840000000003,37.427000000000035
763,-108.65840000000003,37.46970000000004
764,-108.65840000000003,37.51240000000004
765,-108.65840000000003,37.555100000000046
766,-108.65840000000003,37.59780000000005
767,-108.65840000000003,37.64050000000005
768,-108.65840000000003,37.683200000000056
769,-108.65840000000003,37.72590000000006
770,-108.65840000000003,37.76860000000006
771,-108.65840000000003,37.81130000000007
772,-108.65840000000003,37.85400000000007
