,Unnamed: 0,longitude,latitude,2002
0,0,-109.0,37.0,28.322349504395675
1,1,-109.0,37.0427,25.24010343491675
2,2,-109.0,37.08540000000001,24.25582319648105
3,3,-109.0,37.12810000000001,27.63082400342111
4,4,-109.0,37.170800000000014,38.6811799744717
5,5,-109.0,37.21350000000002,35.608956717538156
6,6,-109.0,37.25620000000002,32.01122091114835
7,7,-109.0,37.298900000000025,33.159358252721695
8,8,-109.0,37.34160000000003,43.05607164203296
9,9,-109.0,37.38430000000003,39.09418622029592
10,10,-109.0,37.42700000000004,44.947927754124535
11,11,-109.0,37.46970000000004,50.36956407147752
12,12,-109.0,37.51240000000004,57.760117933017604
13,13,-109.0,37.555100000000046,65.56400036925992
14,14,-109.0,37.59780000000005,68.80611154358697
15,15,-109.0,37.64050000000005,64.94117831548245
16,16,-109.0,37.683200000000056,61.74359878938671
17,17,-109.0,37.72590000000006,56.78522012789629
18,18,-109.0,37.76860000000006,61.07591956463005
19,19,-109.0,37.81130000000007,54.55715170278638
20,20,-109.0,37.85400000000007,58.126763932073665
21,21,-109.0,37.89670000000008,61.047853336871974
22,22,-109.0,37.93940000000008,70.40108974679833
23,23,-109.0,37.98210000000008,76.24086065941263
24,24,-109.0,38.02480000000008,74.88989616093585
25,25,-109.0,38.06750000000009,61.624222166491634
26,26,-109.0,38.11020000000009,51.47219353284809
27,27,-109.0,38.152900000000095,62.79167226599882
28,28,-109.0,38.1956000000001,53.03046206366953
29,29,-109.0,38.2383000000001,53.66889942417645
30,30,-109.0,38.281000000000105,73.33392624408798
31,31,-109.0,38.32370000000011,77.98197467579664
32,32,-109.0,38.36640000000011,91.09008183025577
33,33,-109.0,38.40910000000012,93.78746220121214
34,34,-109.0,38.45180000000012,119.80108143923708
35,35,-109.0,38.49450000000012,90.74180447942162
36,36,-109.0,38.53720000000013,82.90393739524878
37,37,-109.0,38.57990000000013,119.23964628400878
38,38,-109.0,38.62260000000013,96.84409727646722
39,39,-109.0,38.66530000000014,72.31073839938654
40,40,-109.0,38.70800000000014,57.021886030267176
41,41,-109.0,38.750700000000144,54.795709615518376
42,42,-109.0,38.79340000000015,102.2069283147718
43,43,-109.0,38.83610000000015,113.48344403667453
44,44,-109.0,38.87880000000016,134.31011200995644
45,45,-109.0,38.92150000000016,114.13260458879768
46,46,-109.0,38.96420000000016,76.57420545713283
47,47,-109.0,39.006900000000165,70.39306911827752
48,48,-109.0,39.04960000000017,58.0994133522026
49,49,-109.0,39.09230000000017,53.07313681868743
50,50,-109.0,39.135000000000176,46.8244819070117
51,51,-109.0,39.17770000000018,41.78120645739592
52,52,-109.0,39.22040000000018,37.19011589224652
53,53,-109.0,39.263100000000186,31.384789333542173
54,54,-109.0,39.30580000000019,38.647529128163924
55,55,-109.0,39.34850000000019,32.70336596486523
56,56,-109.0,39.3912000000002,42.86587262821717
57,57,-109.0,39.4339000000002,59.461022817045404
58,58,-109.0,39.47660000000021,89.33503884419333
59,59,-109.0,39.51930000000021,115.02958625118498
60,60,-109.0,39.56200000000021,143.22026090550503
61,61,-109.0,39.60470000000021,146.70985510717279
62,62,-109.0,39.64740000000022,108.1965612499545
63,63,-109.0,39.69010000000022,78.37356074085105
64,64,-109.0,39.73280000000023,62.68181339203129
65,65,-109.0,39.77550000000023,54.1504264707381
66,66,-109.0,39.81820000000023,49.81417487763695
67,67,-109.0,39.86090000000024,62.765185958279766
68,68,-109.0,39.90360000000024,62.66575110746376
69,69,-109.0,39.94630000000024,52.029955619775
70,70,-109.0,39.989000000000246,35.49838404719288
71,71,-109.0,40.03170000000025,37.57011676441063
72,72,-109.0,40.07440000000025,40.58434490646792
73,73,-109.0,40.117100000000256,42.7154072477278
74,74,-109.0,40.15980000000026,41.74410900558043
75,75,-109.0,40.20250000000026,45.28869725668882
76,76,-109.0,40.24520000000027,51.289280124561074
77,77,-109.0,40.28790000000027,57.23128754269561
78,78,-109.0,40.330600000000274,66.63910365782903
79,79,-109.0,40.37330000000028,66.34964941121213
80,80,-109.0,40.41600000000028,91.63492133251296
81,81,-109.0,40.458700000000285,75.2566890771117
82,82,-109.0,40.50140000000029,57.863177117110965
83,83,-109.0,40.54410000000029,66.90418272475885
84,84,-109.0,40.586800000000295,78.90037711126381
85,85,-109.0,40.6295000000003,75.05442923553719
86,86,-109.0,40.6722000000003,78.09402259344024
87,87,-109.0,40.71490000000031,97.29263557417335
88,88,-109.0,40.75760000000031,98.8148702270214
89,89,-109.0,40.80030000000031,80.97899550064477
90,90,-109.0,40.84300000000032,46.33114854161519
91,91,-109.0,40.88570000000032,72.63343595707455
92,92,-109.0,40.92840000000032,90.71694227210315
93,93,-109.0,40.97110000000033,110.3650061158679
94,94,-108.9573,37.0,25.441934531071414
95,95,-108.9573,37.0427,23.532638126600805
96,96,-108.9573,37.08540000000001,24.819388417764422
97,97,-108.9573,37.12810000000001,29.00913676487447
98,98,-108.9573,37.170800000000014,42.3676120768527
99,99,-108.9573,37.21350000000002,45.824538258575195
100,100,-108.9573,37.25620000000002,35.99364980682979
101,101,-108.9573,37.298900000000025,37.651317703722505
102,102,-108.9573,37.34160000000003,46.37018643809136
103,103,-108.9573,37.38430000000003,41.195612538650174
104,104,-108.9573,37.42700000000004,49.62058716589297
105,105,-108.9573,37.46970000000004,56.88955769029604
106,106,-108.9573,37.51240000000004,61.467405257746385
107,107,-108.9573,37.555100000000046,68.58565493252601
108,108,-108.9573,37.59780000000005,67.77752702336213
109,109,-108.9573,37.64050000000005,63.848228093843574
110,110,-108.9573,37.683200000000056,55.80897768610963
111,111,-108.9573,37.72590000000006,54.21265713581464
112,112,-108.9573,37.76860000000006,60.641556224552176
113,113,-108.9573,37.81130000000007,58.2300801950945
114,114,-108.9573,37.85400000000007,57.066344192371886
115,115,-108.9573,37.89670000000008,65.08831353543867
116,116,-108.9573,37.93940000000008,77.52936047613632
117,117,-108.9573,37.98210000000008,79.95556444112202
118,118,-108.9573,38.02480000000008,69.56863042878781
119,119,-108.9573,38.06750000000009,58.35640374199902
120,120,-108.9573,38.11020000000009,48.49961348566013
121,121,-108.9573,38.152900000000095,59.01204026431398
122,122,-108.9573,38.1956000000001,52.23453400927866
123,123,-108.9573,38.2383000000001,53.231384542994945
124,124,-108.9573,38.281000000000105,68.11418690739058
125,125,-108.9573,38.32370000000011,69.23230714228967
126,126,-108.9573,38.36640000000011,75.57999964153852
127,127,-108.9573,38.40910000000012,82.59692741912258
128,128,-108.9573,38.45180000000012,93.9956061832405
129,129,-108.9573,38.49450000000012,64.60658669072038
130,130,-108.9573,38.53720000000013,70.00390274712849
131,131,-108.9573,38.57990000000013,84.93345133854807
132,132,-108.9573,38.62260000000013,74.2948337082703
133,133,-108.9573,38.66530000000014,68.34710436417295
134,134,-108.9573,38.70800000000014,58.43920665119706
135,135,-108.9573,38.750700000000144,68.07057140984769
136,136,-108.9573,38.79340000000015,123.59392794484287
137,137,-108.9573,38.83610000000015,143.1321777558745
138,138,-108.9573,38.87880000000016,144.55270823658546
139,139,-108.9573,38.92150000000016,114.62539148486854
140,140,-108.9573,38.96420000000016,79.76816455831218
141,141,-108.9573,39.006900000000165,71.09332578214831
142,142,-108.9573,39.04960000000017,57.86575602922046
143,143,-108.9573,39.09230000000017,53.55724596572157
144,144,-108.9573,39.135000000000176,50.26589328059352
145,145,-108.9573,39.17770000000018,40.20379323708943
