,Unnamed: 0,longitude,latitude,2022
0,0,-109.0,37.0,30.40578125
1,1,-109.0,37.0427,25.782439580382437
2,2,-109.0,37.08540000000001,24.894011847527473
3,3,-109.0,37.12810000000001,28.759393601190474
4,4,-109.0,37.170800000000014,41.5
5,5,-109.0,37.21350000000002,35.28996394230769
6,6,-109.0,37.25620000000002,36.652696193609025
7,7,-109.0,37.298900000000025,35.845435049019606
8,8,-109.0,37.34160000000003,44.926722935267854
9,9,-109.0,37.38430000000003,41.846063232421876
10,10,-109.0,37.42700000000004,45.20563838396414
11,11,-109.0,37.46970000000004,52.026299626572325
12,12,-109.0,37.51240000000004,60.3222382264529
13,13,-109.0,37.555100000000046,65.91365192166012
14,14,-109.0,37.59780000000005,70.59883586014851
15,15,-109.0,37.64050000000005,71.5383748829588
16,16,-109.0,37.683200000000056,64.84771747648902
17,17,-109.0,37.72590000000006,60.90912388392857
18,18,-109.0,37.76860000000006,65.35751320818345
19,19,-109.0,37.81130000000007,59.829716692615655
20,20,-109.0,37.85400000000007,60.005323456554876
21,21,-109.0,37.89670000000008,64.65546622168284
22,22,-109.0,37.93940000000008,72.75343814566116
23,23,-109.0,37.98210000000008,72.85503289473684
24,24,-109.0,38.02480000000008,70.34166485462227
25,25,-109.0,38.06750000000009,54.73549270629883
26,26,-109.0,38.11020000000009,46.93089237475442
27,27,-109.0,38.152900000000095,54.51792526245117
28,28,-109.0,38.1956000000001,48.777200838414636
29,29,-109.0,38.2383000000001,50.11924149061033
30,30,-109.0,38.281000000000105,65.9481447477827
31,31,-109.0,38.32370000000011,69.72324412128712
32,32,-109.0,38.36640000000011,88.4225845336914
33,33,-109.0,38.40910000000012,91.40174249387255
34,34,-109.0,38.45180000000012,120.26799774169922
35,35,-109.0,38.49450000000012,91.06901195941943
36,36,-109.0,38.53720000000013,80.55049133300781
37,37,-109.0,38.57990000000013,113.28445053100586
38,38,-109.0,38.62260000000013,90.12687683105469
39,39,-109.0,38.66530000000014,69.6473900579637
40,40,-109.0,38.70800000000014,58.9397183122306
41,41,-109.0,38.750700000000144,56.73690568566592
42,42,-109.0,38.79340000000015,103.14168925382653
43,43,-109.0,38.83610000000015,117.35683059692383
44,44,-109.0,38.87880000000016,124.33163833618164
45,45,-109.0,38.92150000000016,112.36351785184085
46,46,-109.0,38.96420000000016,90.21238089470285
47,47,-109.0,39.006900000000165,79.49551657321899
48,48,-109.0,39.04960000000017,67.31381505229083
49,49,-109.0,39.09230000000017,60.45759037990196
50,50,-109.0,39.135000000000176,56.212528113162875
51,51,-109.0,39.17770000000018,52.59228098290598
52,52,-109.0,39.22040000000018,50.57181919642857
53,53,-109.0,39.263100000000186,50.20530282079646
54,54,-109.0,39.30580000000019,48.82379209648058
55,55,-109.0,39.34850000000019,46.757315499441965
56,56,-109.0,39.3912000000002,52.143113111413044
57,57,-109.0,39.4339000000002,71.47274033757338
58,58,-109.0,39.47660000000021,104.45998154008439
59,59,-109.0,39.51930000000021,125.60165405273438
60,60,-109.0,39.56200000000021,147.97252937376967
61,61,-109.0,39.60470000000021,148.42229802707374
62,62,-109.0,39.64740000000022,110.16380310058594
63,63,-109.0,39.69010000000022,81.66296005249023
64,64,-109.0,39.73280000000023,68.1109260110294
65,65,-109.0,39.77550000000023,61.07819593674334
66,66,-109.0,39.81820000000023,58.61241182093882
67,67,-109.0,39.86090000000024,72.00212478637695
68,68,-109.0,39.90360000000024,72.87594985961914
69,69,-109.0,39.94630000000024,61.55178451538086
70,70,-109.0,39.989000000000246,50.05131144866589
71,71,-109.0,40.03170000000025,53.22482969702744
72,72,-109.0,40.07440000000025,55.05134415938865
73,73,-109.0,40.117100000000256,58.16198336693548
74,74,-109.0,40.15980000000026,60.19259510869565
75,75,-109.0,40.20250000000026,62.818359375
